Id,Position,Name,LastName,Age,Gender,Country,Worth,Image,Sector,Company
7918,611,H. Fisk Johnson,Johnson,60,Male,United States,3.7,https://specials-images.forbesimg.com/imageserve/57e072564bbe6f6781c526bb/416x416.jpg?background=000000&cropX1=5&cropX2=726&cropY1=39&cropY2=761,Manufacturing ,Cleaning Products
6096,612,Imogene Powers Johnson,Johnson,87,Female,United States,3.7,https://specials-images.forbesimg.com/imageserve/f73950e018838a51ba68a5432c2b1111/416x416.jpg?background=000000&cropX1=0&cropX2=394&cropY1=103&cropY2=497,Manufacturing ,Cleaning Products
7633,613,S. Curtis Johnson,Johnson,63,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/688f019aa8189ba775f5e11b549fe4cc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=118&cropY2=862,Manufacturing ,Cleaning Products
7146,614,Helen Johnson-Leipold,Johnson-Leipold,61,Female,None,3.7,https://specials-images.forbesimg.com/imageserve/3b6607eb3b5ca0b22bae62c57d6fd590/416x416.jpg?background=000000&cropX1=18&cropX2=324&cropY1=2&cropY2=308,Manufacturing ,Cleaning Products
8823,615,Winifred Johnson-Marquart,Johnson-Marquart,59,Female,United States,3.7,https://specials-images.forbesimg.com/imageserve/2fac3c1d889947907719cf6947ae8980/416x416.jpg?background=000000&cropX1=34&cropX2=1086&cropY1=48&cropY2=1101,Manufacturing ,Cleaning Products
3490,616,Viatcheslav Kantor,Kantor,64,None,None,3.7,https://specials-images.forbesimg.com/imageserve/5502fabce4b095aa68c83a04/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=2&cropY2=746,Manufacturing ,"Fertilizer, Real Estate"
8757,617,Samvel Karapetyan,Karapetyan,52,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/5a80b4c84bbe6f2652f53fed/416x416.jpg?background=000000&cropX1=10&cropX2=2336&cropY1=15&cropY2=2343,Construction & Engineering ,Real Estate
4017,618,Marc Ladreit De Lacharriere,Ladreit De Lacharriere,77,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/5a7df23ea7ea431690131bca/416x416.jpg?background=000000&cropX1=817&cropX2=3461&cropY1=6&cropY2=2648,Finance And Investments ,Finance
3479,619,Angela Leong,Leong,57,None,None,3.7,https://specials-images.forbesimg.com/imageserve/5a57a51b31358e4955aa8005/416x416.jpg?background=000000&cropX1=136&cropX2=1300&cropY1=7&cropY2=1172,Gambling & Casinos ,Casinos
8057,620,Li Gaiteng,Li,46,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/5a57a51b31358e4955aa8005/416x416.jpg?background=000000&cropX1=136&cropX2=1300&cropY1=7&cropY2=1172,Manufacturing ,Hair Dryers
3435,621,Mangal Prabhat Lodha,Lodha,62,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/0ca251e6fe15d8e2d071c859d2cb26bc/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=122&cropY2=866,Real Estate ,Real Estate
9176,622,Michael Milken,Milken,71,Male,United States,3.7,https://specials-images.forbesimg.com/imageserve/59dbd2c24bbe6f37dda03520/416x416.jpg?background=000000&cropX1=68&cropX2=928&cropY1=229&cropY2=1088,Finance And Investments ,Investments
4854,623,Yuri Milner,Milner,56,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/5a80ca9f31358e4955ad2cd9/416x416.jpg?background=000000&cropX1=0&cropX2=2194&cropY1=14&cropY2=2210,Finance And Investments ,Tech Investments
5653,624,Andreas Struengmann,Struengmann,68,None,None,3.7,https://specials-images.forbesimg.com/imageserve/5a80ca9f31358e4955ad2cd9/416x416.jpg?background=000000&cropX1=0&cropX2=2194&cropY1=14&cropY2=2210,Healthcare ,Pharmaceuticals
5677,625,Thomas Struengmann,Struengmann,68,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/5a7e557831358e4955ad137a/416x416.jpg?background=000000&cropX1=0&cropX2=2573&cropY1=5&cropY2=2580,Healthcare ,Pharmaceuticals
5533,626,Tse Ping,Tse,66,Male,People's Republic of China,3.7,https://specials-images.forbesimg.com/imageserve/56703358b0044cf7b67e49b2a2c7d409/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=0&cropY2=740,Healthcare ,Pharmaceuticals
5811,627,Yitzhak Tshuva,Tshuva,69,None,None,3.7,https://specials-images.forbesimg.com/imageserve/5a7f7ee0a7ea431690132df9/416x416.jpg?background=000000&cropX1=634&cropX2=2310&cropY1=0&cropY2=1675,Real Estate ,Real Estate
9175,628,Samuel Yin,Yin,67,Male,None,3.7,https://specials-images.forbesimg.com/imageserve/79f9f719edb1a954ae3fd1229a2f9924/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=58&cropY2=801,Diversified ,Diversified
4665,629,Michael Ashley,Ashley,53,None,None,3.6,https://specials-images.forbesimg.com/imageserve/5a815eee31358e4955ad33b5/416x416.jpg?background=000000&cropX1=371&cropX2=2529&cropY1=257&cropY2=2417,Fashion & Retail ,Sports Retailing
2428,630,Cao Longxiang,Cao,60,Male,China,3.6,https://specials-images.forbesimg.com/imageserve/56c68eb1e4b062f6b59a1458/416x416.jpg?background=000000&cropX1=159&cropX2=634&cropY1=305&cropY2=780,Healthcare ,Pharmaceuticals
6919,631,Jeffery Hildebrand,Hildebrand,59,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/57e06a924bbe6f6781c5268d/416x416.jpg?background=000000&cropX1=105&cropX2=572&cropY1=63&cropY2=530,Energy ,Oil
6849,632,Jiang Rensheng,Jiang,64,Male,China,3.6,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Healthcare ,Vaccine Production
3494,633,"Edward Johnson, Iv.",Johnson,53,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Finance And Investments ,Money Management
4099,634,Elizabeth Johnson,Johnson,55,Female,None,3.6,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Finance And Investments ,Money Management
2750,635,Peter Kellogg,Kellogg,75,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/562e57b9e4b0ffa7afe645e7/416x416.jpg?background=000000&cropX1=43&cropX2=692&cropY1=209&cropY2=858,Finance And Investments ,Investments
1631,636,Lim Sung-Ki,Lim,78,None,None,3.6,https://specials-images.forbesimg.com/imageserve/58f8de6ea7ea437ada26679d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=69&cropY2=813,Healthcare ,Pharmaceuticals
1022,637,Friedhelm Loh,Loh,71,None,None,3.6,https://specials-images.forbesimg.com/imageserve/5a7e11c8a7ea431690131fc6/416x416.jpg?background=000000&cropX1=213&cropX2=2548&cropY1=1484&cropY2=3820,Manufacturing ,Manufacturing
8454,638,Kiran Mazumdar-Shaw,Mazumdar-Shaw,65,None,None,3.6,https://specials-images.forbesimg.com/imageserve/5a7f280a31358e4955ad1901/416x416.jpg?background=000000&cropX1=1272&cropX2=3866&cropY1=0&cropY2=2592,Healthcare ,Biotech
8151,639,Idan Ofer,Ofer,62,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/5a7f7c1c31358e4955ad1d35/416x416.jpg?background=000000&cropX1=834&cropX2=3320&cropY1=354&cropY2=2840,Diversified ,"Drilling, Shipping"
7521,640,Karsanbhai Patel,Patel,74,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/5a7f27bf31358e4955ad18fa/416x416.jpg?background=000000&cropX1=6&cropX2=1367&cropY1=376&cropY2=1737,Diversified ,Consumer Goods
7610,641,Qin Yinglin,Qin,53,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/a3722ff48b63420aa857d7c876d5c521/416x416.jpg?background=000000&cropX1=5&cropX2=744&cropY1=6&cropY2=746,Food And Beverage ,Pig Breeding
8253,642,Qiu Guanghe,Qiu,66,None,None,3.6,https://specials-images.forbesimg.com/imageserve/5809442131358e238315e7b8/416x416.jpg?background=000000&cropX1=10&cropX2=2368&cropY1=685&cropY2=3045,Fashion & Retail ,Fashion Retail
4619,643,Sarath Ratanavadi,Ratanavadi,52,None,Thailand,3.6,https://specials-images.forbesimg.com/imageserve/5ad8dcad31358e4112b82e3d/416x416.jpg?background=000000&cropX1=203&cropX2=824&cropY1=152&cropY2=773,Energy ,Energy
9943,644,Rodger Riney,Riney,72,None,United States,3.6,https://specials-images.forbesimg.com/imageserve/59dbdb144bbe6f37dda03642/416x416.jpg?background=000000&cropX1=1016&cropX2=2276&cropY1=43&cropY2=1304,Finance And Investments ,Discount Brokerage
5649,645,Steven Spielberg,Spielberg,71,Male,USA,3.6,https://specials-images.forbesimg.com/imageserve/5a8ddae031358e4955adfc22/416x416.jpg?background=000000&cropX1=734&cropX2=2134&cropY1=46&cropY2=1446,Media & Entertainment ,Movies
3865,646,Gabriele Volkmann,Volkmann,0,Female,Germany,3.6,https://specials-images.forbesimg.com/imageserve/5a8ddae031358e4955adfc22/416x416.jpg?background=000000&cropX1=734&cropX2=2134&cropY1=46&cropY2=1446,Automotive ,Auto Parts
4070,647,Arne Wilhelmsen,Wilhelmsen,88,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/58a386e64bbe6f0e5586cff9/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748,Logistics ,Cruise Ships
5547,648,Xu Jingren,Xu,73,None,China,3.6,https://specials-images.forbesimg.com/imageserve/580951f5a7ea435b91b04853/416x416.jpg?background=000000&cropX1=2&cropX2=743&cropY1=37&cropY2=778,Healthcare ,Pharmaceuticals
6408,649,Zhang Li,Zhang,65,Male,None,3.6,https://specials-images.forbesimg.com/imageserve/5a7d22214bbe6f2652f51261/416x416.jpg?background=000000&cropX1=518&cropX2=1853&cropY1=674&cropY2=2009,Real Estate ,Real Estate
9913,650,Zhang Xin,Zhang,52,Female,China,3.6,https://specials-images.forbesimg.com/imageserve/5a7d22214bbe6f2652f51261/416x416.jpg?background=000000&cropX1=518&cropX2=1853&cropY1=674&cropY2=2009,Real Estate ,Real Estate
4044,651,Anita Zucker,Zucker,66,Female,United States,3.6,https://specials-images.forbesimg.com/imageserve/57e124e131358e16c589bb77/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=15&cropY2=759,Manufacturing ,Chemicals
2542,652,Carlo Benetton,Benetton,74,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/48e7014b81dcbb5af16440c90335228e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=0&cropY2=741,Fashion & Retail ,"Fashion Retail, Investments"
9341,653,Gilberto Benetton,Benetton,77,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/589f893c4bbe6f0e55868e24/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=0&cropY2=743,Fashion & Retail ,"Fashion Retail, Investments"
9261,654,Giuliana Benetton,Benetton,80,Female,None,3.5,https://specials-images.forbesimg.com/imageserve/5a7f90bf31358e4955ad1df2/416x416.jpg?background=000000&cropX1=207&cropX2=2084&cropY1=218&cropY2=2096,Fashion & Retail ,"Fashion Retail, Investments"
3175,655,Luciano Benetton,Benetton,83,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/5a7f9684a7ea431690132eb0/416x416.jpg?background=000000&cropX1=339&cropX2=1832&cropY1=240&cropY2=1734,Fashion & Retail ,"Fashion Retail, Investments"
6231,656,Chen Bang,Chen,52,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/2b6a0c7bcd0e173f3b342365e3667d14/416x416.jpg?background=000000&cropX1=27&cropX2=705&cropY1=63&cropY2=741,Healthcare ,Hospitals
8233,657,Kuldip Singh & Gurbachan Singh Dhingra,Dhingra,0,None,India,3.5,https://specials-images.forbesimg.com/imageserve/9d847c68baaab474610d6f09e72d3aff/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=300&cropY2=1044,Manufacturing ,Paints
8259,658,Abilio Dos Santos Diniz,Diniz,81,Male,Brazil,3.5,https://specials-images.forbesimg.com/imageserve/5a7b795531358e4955acdd22/416x416.jpg?background=000000&cropX1=0&cropX2=3292&cropY1=330&cropY2=3620,Fashion & Retail ,Retail
1655,659,Bernard Ecclestone,Ecclestone,87,Male,United Kingdom,3.5,https://specials-images.forbesimg.com/imageserve/5a81552831358e4955ad3343/416x416.jpg?background=000000&cropX1=0&cropX2=4194&cropY1=0&cropY2=4192,Sports ,Formula One
7747,660,Judy Faulkner,Faulkner,74,Female,United States,3.5,https://specials-images.forbesimg.com/imageserve/59231261a7ea434078d441dc/416x416.jpg?background=000000&cropX1=187&cropX2=1015&cropY1=89&cropY2=916,Technology ,Health It
3732,661,Gao Tianguo,Gao,66,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/59231261a7ea434078d441dc/416x416.jpg?background=000000&cropX1=187&cropX2=1015&cropY1=89&cropY2=916,Real Estate ,"Real Estate, Finance"
1278,662,Joshua Harris,Harris,53,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/59dbe59ba7ea436b47b39e9e/416x416.jpg?background=000000&cropX1=871&cropX2=1714&cropY1=764&cropY2=1607,Finance And Investments ,Private Equity
6097,663,Arthur Irving,Irving,88,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/5a7ba14f31358e4955ace08e/416x416.jpg?background=000000&cropX1=2&cropX2=542&cropY1=70&cropY2=610,Energy ,Oil
2457,664,Baba Kalyani,Kalyani,69,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/57d88af331358e16c5898fd0/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=250&cropY2=993,Construction & Engineering ,Engineering
3027,665,Dmitry Kamenshchik,Kamenshchik,50,Male,Russia,3.5,https://specials-images.forbesimg.com/imageserve/5a80a27ba7ea431690133adf/416x416.jpg?background=000000&cropX1=674&cropX2=3343&cropY1=0&cropY2=2667,Service ,Airport
9666,666,Douglas Leone,Leone,60,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/59dbe96a31358e542c0382f6/416x416.jpg?background=000000&cropX1=227&cropX2=3304&cropY1=600&cropY2=3678,Finance And Investments ,Venture Capital
3225,667,Edwin Leong,Leong,66,None,None,3.5,https://specials-images.forbesimg.com/imageserve/5a7e697a4bbe6f2652f52a5c/416x416.jpg?background=000000&cropX1=697&cropX2=3366&cropY1=0&cropY2=2667,Real Estate ,Real Estate
1790,668,Arnon Milchan,Milchan,73,Male,Israel,3.5,https://specials-images.forbesimg.com/imageserve/5a7f7a8f31358e4955ad1d1a/416x416.jpg?background=000000&cropX1=121&cropX2=855&cropY1=4&cropY2=738,Media & Entertainment ,Movie Making
1569,669,Maren Otto,Otto,0,Female,None,3.5,https://specials-images.forbesimg.com/imageserve/5a7e2cd1a7ea431690132368/416x416.jpg?background=000000&cropX1=334&cropX2=1593&cropY1=572&cropY2=1832,Diversified ,"Retail, Real Estate"
3651,670,Anthony Pritzker,Pritzker,57,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/d7f2d1d54a71e885322e1318b12e4baf/416x416.jpg?background=000000&cropX1=64&cropX2=644&cropY1=105&cropY2=685,Service ,"Hotels, Investments"
3212,671,Jay Robert (J.B.) Pritzker,Pritzker,53,Male,USA,3.5,https://specials-images.forbesimg.com/imageserve/59dbdd1e31358e542c0381c2/416x416.jpg?background=000000&cropX1=263&cropX2=880&cropY1=174&cropY2=791,Finance And Investments ,"Hotels, Investments"
3140,672,Mitchell Rales,Rales,61,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/3583fac6b4a087511b3779870cca97f2/416x416.jpg?background=000000&cropX1=116&cropX2=744&cropY1=147&cropY2=775,Manufacturing ,"Manufacturing, Investments"
7870,673,Kjell Inge Rokke,Rokke,59,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/58a244daa7ea431f32197300/416x416.jpg?background=000000&cropX1=167&cropX2=573&cropY1=55&cropY2=461,Logistics ,"Shipping, Seafood"
4669,674,"Bernard Saul, Ii.",Saul,86,Male,United States,3.5,https://specials-images.forbesimg.com/imageserve/e2b0e387987c0fa0aef2253b5912e328/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=48&cropY2=792,Finance And Investments ,"Banking, Real Estate"
6530,675,Donald Sterling,Sterling,84,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/59dbdbf231358e542c038181/416x416.jpg?background=000000&cropX1=690&cropX2=1525&cropY1=459&cropY2=1295,Real Estate ,Real Estate
1650,676,Tahir,Tahir,66,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/5a19af6da7ea432f2e7401c7/416x416.jpg?background=000000&cropX1=122&cropX2=1814&cropY1=3&cropY2=1694,Diversified ,Diversified
4525,677,Chairul Tanjung,Tanjung,56,None,Indonesia,3.5,https://specials-images.forbesimg.com/imageserve/5a19af124bbe6f37e6586283/416x416.jpg?background=000000&cropX1=834&cropX2=3445&cropY1=0&cropY2=2614,Diversified ,Diversified
1265,678,Clemens Toennies,Toennies,62,Male,None,3.5,https://specials-images.forbesimg.com/imageserve/5a7e0ea631358e4955ad0e48/416x416.jpg?background=000000&cropX1=1543&cropX2=4803&cropY1=14&cropY2=3272,Food And Beverage ,Meat Processing
3783,679,Somphote Ahunai,Ahunai,51,Male,None,3.4,https://specials-images.forbesimg.com/imageserve/921717a472f456933b27aa6242dc34c2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=31&cropY2=775,Energy ,Energy
7323,680,Igor Altushkin,Altushkin,47,Male,None,3.4,https://specials-images.forbesimg.com/imageserve/5a80a82031358e4955ad2b29/416x416.jpg?background=000000&cropX1=891&cropX2=4144&cropY1=461&cropY2=3712,Metals & Mining ,Metals
6609,681,Riley Bechtel,Bechtel,66,None,United States,3.4,https://specials-images.forbesimg.com/imageserve/57e0790c31358e16c589ba0f/416x416.jpg?background=000000&cropX1=176&cropX2=614&cropY1=119&cropY2=557,Construction & Engineering ,"Engineering, Construction"
8997,682,"Stephen Bechtel, Jr.",Bechtel,93,None,None,3.4,https://specials-images.forbesimg.com/imageserve/57f2a847a7ea435a1e1f60fd/416x416.jpg?background=000000&cropX1=29&cropX2=734&cropY1=52&cropY2=758,Construction & Engineering ,"Engineering, Construction"
9702,683,Mike Cannon-Brookes,Cannon-Brookes,38,None,None,3.4,https://specials-images.forbesimg.com/imageserve/5a99b8d44bbe6f0fa8272c63/416x416.jpg?background=000000&cropX1=2566&cropX2=3589&cropY1=285&cropY2=1307,Technology ,Software
5698,684,Rafael Del Pino Y Calvo-Sotelo,Del Pino Y Calvo-Sotelo,59,Male,None,3.4,https://specials-images.forbesimg.com/imageserve/910e6d8352e21187ae4e0c51f41eb089/416x416.jpg?background=000000&cropX1=394&cropX2=2592&cropY1=167&cropY2=2366,Construction & Engineering ,Construction
5266,685,Antonio Del Valle Ruiz,Del Valle Ruiz,79,Male,None,3.4,https://specials-images.forbesimg.com/imageserve/5a7fca614bbe6f2652f53674/416x416.jpg?background=000000&cropX1=364&cropX2=2631&cropY1=4&cropY2=2272,Manufacturing ,Chemicals
4512,686,Scott Farquhar,Farquhar,38,Male,Australia,3.4,https://specials-images.forbesimg.com/imageserve/5a99b8d44bbe6f0fa8272c63/416x416.jpg?background=000000&cropX1=1343&cropX2=2509&cropY1=257&cropY2=1421,Technology ,Software
4308,687,Lindsay Fox,Fox,81,Male,None,3.4,https://specials-images.forbesimg.com/imageserve/59f743e531358e542c046cc8/416x416.jpg?background=000000&cropX1=146&cropX2=1197&cropY1=3&cropY2=1055,Logistics ,"Logistics, Real Estate"
7450,688,Jimmy Haslam,Haslam,64,Male,None,3.4,https://specials-images.forbesimg.com/imageserve/5a8dd9654bbe6f2652f627b6/416x416.jpg?background=000000&cropX1=51&cropX2=2700&cropY1=108&cropY2=2757,Fashion & Retail ,"Gas Stations, Retail"
8683,689,Heidi Horten,Horten,77,Female,None,3.4,https://specials-images.forbesimg.com/imageserve/56c60525e4b062f6b59a0b1e/416x416.jpg?background=000000&cropX1=3&cropX2=744&cropY1=2&cropY2=743,Fashion & Retail ,Retail
5855,690,Min Kao,Kao,69,Male,United States,3.4,https://specials-images.forbesimg.com/imageserve/2fa78ea6d7b94752e196e514f98f2b32/416x416.jpg?background=000000&cropX1=215&cropX2=478&cropY1=121&cropY2=384,Technology ,Navigation Equipment
1593,691,Melissa Ma,Ma,48,Female,China,3.4,https://specials-images.forbesimg.com/imageserve/2fa78ea6d7b94752e196e514f98f2b32/416x416.jpg?background=000000&cropX1=215&cropX2=478&cropY1=121&cropY2=384,Technology ,Internet Search
9088,692,Rudolf Maag,Maag,72,Male,None,3.4,https://specials-images.forbesimg.com/imageserve/2fa78ea6d7b94752e196e514f98f2b32/416x416.jpg?background=000000&cropX1=215&cropX2=478&cropY1=121&cropY2=384,Healthcare ,Medical Devices
4002,693,Alexander Ponomarenko,Ponomarenko,53,None,None,3.4,https://specials-images.forbesimg.com/imageserve/7d960a12106161ba41d33763044465e8/416x416.jpg?background=000000&cropX1=37&cropX2=739&cropY1=214&cropY2=917,Logistics ,"Real Estate, Airport"
4874,694,Carlos Rodriguez-Pastor,Rodriguez-Pastor,59,None,None,3.4,https://specials-images.forbesimg.com/imageserve/5a7fda0131358e4955ad22ba/416x416.jpg?background=000000&cropX1=99&cropX2=1496&cropY1=290&cropY2=1688,Finance And Investments ,Finance
